=== Run information ===

Scheme:       weka.classifiers.trees.RandomForest -P 100 -I 100 -num-slots 1 -K 0 -M 1.0 -V 0.001 -S 1
Relation:     vehicle_classification
Instances:    20030
Attributes:   205
              [list of attributes omitted]
Test mode:    user supplied test set:  size unknown (reading incrementally)

=== Classifier model (full training set) ===

RandomForest

Bagging with 100 iterations and base learner

weka.classifiers.trees.RandomTree -K 0 -M 1.0 -V 0.001 -S 1 -do-not-check-capabilities

Time taken to build model: 28.03 seconds

=== Predictions on test set ===

inst#,actual,predicted,error,prediction
517,5:bus_sitting,5:bus_sitting,,0.96
518,5:bus_sitting,5:bus_sitting,,0.95
519,5:bus_sitting,5:bus_sitting,,0.92
520,5:bus_sitting,5:bus_sitting,,0.98
521,5:bus_sitting,5:bus_sitting,,0.99
522,5:bus_sitting,5:bus_sitting,,1
523,5:bus_sitting,5:bus_sitting,,0.99
524,5:bus_sitting,5:bus_sitting,,0.99
525,5:bus_sitting,5:bus_sitting,,0.99
526,5:bus_sitting,5:bus_sitting,,0.99
527,5:bus_sitting,5:bus_sitting,,0.99
528,5:bus_sitting,5:bus_sitting,,0.99
529,5:bus_sitting,5:bus_sitting,,0.97
530,5:bus_sitting,5:bus_sitting,,0.97
531,5:bus_sitting,5:bus_sitting,,0.99
532,5:bus_sitting,5:bus_sitting,,0.99
533,5:bus_sitting,5:bus_sitting,,0.97
534,5:bus_sitting,5:bus_sitting,,0.98
535,5:bus_sitting,5:bus_sitting,,0.98
536,5:bus_sitting,5:bus_sitting,,0.97
537,5:bus_sitting,5:bus_sitting,,0.9
538,5:bus_sitting,5:bus_sitting,,0.9
539,5:bus_sitting,5:bus_sitting,,0.93
540,5:bus_sitting,5:bus_sitting,,0.92
541,5:bus_sitting,5:bus_sitting,,0.94
542,5:bus_sitting,5:bus_sitting,,0.97
543,5:bus_sitting,5:bus_sitting,,0.97
544,5:bus_sitting,5:bus_sitting,,1
545,5:bus_sitting,5:bus_sitting,,0.97
546,5:bus_sitting,5:bus_sitting,,0.93
547,5:bus_sitting,5:bus_sitting,,0.97
548,5:bus_sitting,5:bus_sitting,,0.95
549,5:bus_sitting,5:bus_sitting,,0.99
550,5:bus_sitting,5:bus_sitting,,1
551,5:bus_sitting,5:bus_sitting,,1
552,5:bus_sitting,5:bus_sitting,,0.99
553,5:bus_sitting,5:bus_sitting,,0.98
554,5:bus_sitting,5:bus_sitting,,0.98
555,5:bus_sitting,5:bus_sitting,,0.97
556,5:bus_sitting,5:bus_sitting,,0.99
557,5:bus_sitting,5:bus_sitting,,1
558,5:bus_sitting,5:bus_sitting,,0.98
559,5:bus_sitting,5:bus_sitting,,0.94
560,5:bus_sitting,5:bus_sitting,,0.93
561,5:bus_sitting,5:bus_sitting,,0.98
562,5:bus_sitting,5:bus_sitting,,0.97
563,5:bus_sitting,5:bus_sitting,,0.95
564,5:bus_sitting,5:bus_sitting,,0.83
565,5:bus_sitting,5:bus_sitting,,0.9
566,5:bus_sitting,5:bus_sitting,,0.99
567,5:bus_sitting,5:bus_sitting,,0.92
568,5:bus_sitting,5:bus_sitting,,0.99
569,5:bus_sitting,5:bus_sitting,,0.93
570,5:bus_sitting,5:bus_sitting,,0.97
571,5:bus_sitting,5:bus_sitting,,0.99
572,5:bus_sitting,5:bus_sitting,,0.97
573,5:bus_sitting,5:bus_sitting,,0.94
574,5:bus_sitting,5:bus_sitting,,1
575,5:bus_sitting,5:bus_sitting,,1
576,5:bus_sitting,5:bus_sitting,,0.97
577,5:bus_sitting,5:bus_sitting,,0.97
578,5:bus_sitting,5:bus_sitting,,1
579,5:bus_sitting,5:bus_sitting,,0.95
580,5:bus_sitting,5:bus_sitting,,0.92
581,5:bus_sitting,5:bus_sitting,,0.96
582,5:bus_sitting,5:bus_sitting,,0.49
583,5:bus_sitting,5:bus_sitting,,0.43
584,5:bus_sitting,5:bus_sitting,,0.43
585,5:bus_sitting,5:bus_sitting,,0.5
586,5:bus_sitting,5:bus_sitting,,0.78
587,5:bus_sitting,5:bus_sitting,,0.9
588,5:bus_sitting,5:bus_sitting,,0.83
589,5:bus_sitting,5:bus_sitting,,0.84
590,5:bus_sitting,5:bus_sitting,,0.95
591,5:bus_sitting,5:bus_sitting,,0.95
592,5:bus_sitting,5:bus_sitting,,0.96
593,5:bus_sitting,5:bus_sitting,,0.93
594,5:bus_sitting,5:bus_sitting,,0.97
595,5:bus_sitting,5:bus_sitting,,0.95
596,5:bus_sitting,5:bus_sitting,,0.95
597,5:bus_sitting,5:bus_sitting,,0.77
598,5:bus_sitting,5:bus_sitting,,0.77
599,5:bus_sitting,5:bus_sitting,,0.83
600,5:bus_sitting,5:bus_sitting,,0.88
601,5:bus_sitting,5:bus_sitting,,0.92
602,5:bus_sitting,5:bus_sitting,,0.8
603,5:bus_sitting,5:bus_sitting,,0.91
604,5:bus_sitting,5:bus_sitting,,0.98
605,5:bus_sitting,5:bus_sitting,,0.97
606,5:bus_sitting,5:bus_sitting,,0.95
607,5:bus_sitting,5:bus_sitting,,0.97
608,5:bus_sitting,5:bus_sitting,,0.96
609,5:bus_sitting,5:bus_sitting,,0.98
610,5:bus_sitting,5:bus_sitting,,0.99
611,5:bus_sitting,5:bus_sitting,,0.99
612,5:bus_sitting,5:bus_sitting,,0.98
613,5:bus_sitting,5:bus_sitting,,0.93
614,5:bus_sitting,5:bus_sitting,,0.98
615,5:bus_sitting,5:bus_sitting,,0.99
616,5:bus_sitting,5:bus_sitting,,0.99
617,5:bus_sitting,5:bus_sitting,,0.96
618,5:bus_sitting,5:bus_sitting,,0.89
619,5:bus_sitting,5:bus_sitting,,0.82
620,5:bus_sitting,5:bus_sitting,,0.41
621,5:bus_sitting,8:metroK_sitting,+,0.55
622,5:bus_sitting,8:metroK_sitting,+,0.48
623,5:bus_sitting,5:bus_sitting,,0.97
624,5:bus_sitting,5:bus_sitting,,0.98
625,5:bus_sitting,5:bus_sitting,,0.96
626,5:bus_sitting,5:bus_sitting,,0.95
627,5:bus_sitting,5:bus_sitting,,0.99
628,5:bus_sitting,5:bus_sitting,,0.99
629,5:bus_sitting,5:bus_sitting,,0.99
630,5:bus_sitting,5:bus_sitting,,0.98
631,5:bus_sitting,5:bus_sitting,,0.96
632,5:bus_sitting,5:bus_sitting,,0.97
633,5:bus_sitting,5:bus_sitting,,0.97
634,5:bus_sitting,5:bus_sitting,,0.97
635,5:bus_sitting,5:bus_sitting,,0.99
636,5:bus_sitting,5:bus_sitting,,0.91
637,5:bus_sitting,5:bus_sitting,,0.96
638,5:bus_sitting,5:bus_sitting,,0.97
639,5:bus_sitting,5:bus_sitting,,0.95
640,5:bus_sitting,5:bus_sitting,,0.94
641,5:bus_sitting,5:bus_sitting,,0.93
642,5:bus_sitting,5:bus_sitting,,0.94
643,5:bus_sitting,5:bus_sitting,,0.96
644,5:bus_sitting,5:bus_sitting,,0.95
645,5:bus_sitting,5:bus_sitting,,0.93
646,5:bus_sitting,5:bus_sitting,,0.93
647,5:bus_sitting,5:bus_sitting,,0.94
648,5:bus_sitting,5:bus_sitting,,0.9
649,5:bus_sitting,5:bus_sitting,,0.95
650,5:bus_sitting,5:bus_sitting,,0.96
651,5:bus_sitting,5:bus_sitting,,0.97
652,5:bus_sitting,5:bus_sitting,,0.95
653,5:bus_sitting,5:bus_sitting,,0.93
654,5:bus_sitting,5:bus_sitting,,0.87
655,5:bus_sitting,5:bus_sitting,,0.92
656,5:bus_sitting,5:bus_sitting,,0.9
657,5:bus_sitting,5:bus_sitting,,0.91
658,5:bus_sitting,5:bus_sitting,,0.81
659,5:bus_sitting,5:bus_sitting,,0.91
660,5:bus_sitting,5:bus_sitting,,0.93
661,5:bus_sitting,5:bus_sitting,,0.96
662,5:bus_sitting,5:bus_sitting,,0.96
663,5:bus_sitting,5:bus_sitting,,0.93
664,5:bus_sitting,5:bus_sitting,,0.94
665,5:bus_sitting,5:bus_sitting,,0.93
666,5:bus_sitting,5:bus_sitting,,0.92
667,5:bus_sitting,5:bus_sitting,,0.98
668,5:bus_sitting,5:bus_sitting,,0.95
669,5:bus_sitting,5:bus_sitting,,0.97
670,5:bus_sitting,5:bus_sitting,,0.98
671,5:bus_sitting,5:bus_sitting,,0.97
672,5:bus_sitting,5:bus_sitting,,0.97
673,5:bus_sitting,5:bus_sitting,,0.94
674,5:bus_sitting,5:bus_sitting,,0.97
675,5:bus_sitting,5:bus_sitting,,0.69
676,5:bus_sitting,5:bus_sitting,,0.65
677,5:bus_sitting,5:bus_sitting,,0.72
678,5:bus_sitting,5:bus_sitting,,0.56
679,5:bus_sitting,5:bus_sitting,,0.69
680,5:bus_sitting,5:bus_sitting,,0.88
681,5:bus_sitting,5:bus_sitting,,0.96
682,5:bus_sitting,5:bus_sitting,,0.98
683,5:bus_sitting,5:bus_sitting,,0.94
684,5:bus_sitting,5:bus_sitting,,0.96
685,5:bus_sitting,5:bus_sitting,,0.97
686,5:bus_sitting,5:bus_sitting,,0.98
687,5:bus_sitting,5:bus_sitting,,0.94
688,5:bus_sitting,5:bus_sitting,,0.79
689,5:bus_sitting,5:bus_sitting,,0.65
690,5:bus_sitting,5:bus_sitting,,0.89
691,5:bus_sitting,5:bus_sitting,,0.96
692,5:bus_sitting,5:bus_sitting,,0.97
693,5:bus_sitting,5:bus_sitting,,0.93
694,5:bus_sitting,5:bus_sitting,,0.7
695,5:bus_sitting,5:bus_sitting,,0.53
696,5:bus_sitting,5:bus_sitting,,0.41
697,5:bus_sitting,8:metroK_sitting,+,0.38
698,5:bus_sitting,8:metroK_sitting,+,0.47
699,5:bus_sitting,8:metroK_sitting,+,0.39
700,5:bus_sitting,8:metroK_sitting,+,0.36
701,5:bus_sitting,5:bus_sitting,,0.57
702,5:bus_sitting,5:bus_sitting,,0.48
703,5:bus_sitting,5:bus_sitting,,0.77
704,5:bus_sitting,5:bus_sitting,,0.9
705,5:bus_sitting,5:bus_sitting,,0.59
706,5:bus_sitting,8:metroK_sitting,+,0.45
707,5:bus_sitting,8:metroK_sitting,+,0.51
708,5:bus_sitting,5:bus_sitting,,0.36
709,5:bus_sitting,5:bus_sitting,,0.66
710,5:bus_sitting,5:bus_sitting,,0.77
711,5:bus_sitting,5:bus_sitting,,0.77
712,5:bus_sitting,5:bus_sitting,,0.59
713,5:bus_sitting,5:bus_sitting,,0.36
714,5:bus_sitting,8:metroK_sitting,+,0.35
715,5:bus_sitting,10:metrobus_sitting,+,0.45
716,5:bus_sitting,10:metrobus_sitting,+,0.38
717,5:bus_sitting,5:bus_sitting,,0.52
718,5:bus_sitting,8:metroK_sitting,+,0.33
719,5:bus_sitting,10:metrobus_sitting,+,0.38
720,5:bus_sitting,5:bus_sitting,,0.66
721,5:bus_sitting,5:bus_sitting,,0.79
722,5:bus_sitting,5:bus_sitting,,0.87
723,5:bus_sitting,5:bus_sitting,,0.94
724,5:bus_sitting,5:bus_sitting,,0.95
725,5:bus_sitting,5:bus_sitting,,0.97
726,5:bus_sitting,5:bus_sitting,,0.95
727,5:bus_sitting,5:bus_sitting,,0.96
728,5:bus_sitting,5:bus_sitting,,0.96
729,5:bus_sitting,5:bus_sitting,,0.96
730,5:bus_sitting,5:bus_sitting,,0.96
731,5:bus_sitting,5:bus_sitting,,0.96
732,5:bus_sitting,5:bus_sitting,,0.93
733,5:bus_sitting,5:bus_sitting,,0.94
734,5:bus_sitting,5:bus_sitting,,0.89
735,5:bus_sitting,5:bus_sitting,,0.91
736,5:bus_sitting,5:bus_sitting,,0.95
737,5:bus_sitting,5:bus_sitting,,0.84
738,5:bus_sitting,5:bus_sitting,,0.7
739,5:bus_sitting,5:bus_sitting,,0.72
740,5:bus_sitting,5:bus_sitting,,0.46
741,5:bus_sitting,8:metroK_sitting,+,0.45
742,5:bus_sitting,8:metroK_sitting,+,0.38
743,5:bus_sitting,5:bus_sitting,,0.4
744,5:bus_sitting,8:metroK_sitting,+,0.46
745,5:bus_sitting,5:bus_sitting,,0.72
746,5:bus_sitting,5:bus_sitting,,0.79
747,5:bus_sitting,5:bus_sitting,,0.87
748,5:bus_sitting,5:bus_sitting,,0.86
749,5:bus_sitting,5:bus_sitting,,0.81
750,5:bus_sitting,5:bus_sitting,,0.94
751,5:bus_sitting,5:bus_sitting,,0.86
752,5:bus_sitting,5:bus_sitting,,0.87
753,5:bus_sitting,5:bus_sitting,,0.8
754,5:bus_sitting,5:bus_sitting,,0.78
755,5:bus_sitting,5:bus_sitting,,0.93
756,5:bus_sitting,5:bus_sitting,,0.82
757,5:bus_sitting,5:bus_sitting,,0.9
758,5:bus_sitting,5:bus_sitting,,0.93
759,5:bus_sitting,5:bus_sitting,,0.99
760,5:bus_sitting,5:bus_sitting,,0.96
761,5:bus_sitting,5:bus_sitting,,0.96
762,5:bus_sitting,5:bus_sitting,,0.98
763,5:bus_sitting,5:bus_sitting,,0.94
764,5:bus_sitting,5:bus_sitting,,0.93
765,5:bus_sitting,5:bus_sitting,,0.72
766,5:bus_sitting,5:bus_sitting,,0.45
767,5:bus_sitting,9:marmaray_sitting,+,0.31
768,5:bus_sitting,5:bus_sitting,,0.35
769,5:bus_sitting,5:bus_sitting,,0.57
770,5:bus_sitting,5:bus_sitting,,0.95
771,5:bus_sitting,5:bus_sitting,,0.99
772,5:bus_sitting,5:bus_sitting,,1
773,5:bus_sitting,5:bus_sitting,,0.98
774,5:bus_sitting,5:bus_sitting,,0.85
775,5:bus_sitting,5:bus_sitting,,0.93
776,5:bus_sitting,5:bus_sitting,,0.94
777,5:bus_sitting,5:bus_sitting,,0.94
778,5:bus_sitting,5:bus_sitting,,0.96
779,5:bus_sitting,5:bus_sitting,,0.92
780,5:bus_sitting,5:bus_sitting,,0.92
781,5:bus_sitting,5:bus_sitting,,0.83
782,5:bus_sitting,5:bus_sitting,,0.91
783,5:bus_sitting,5:bus_sitting,,0.97
784,5:bus_sitting,5:bus_sitting,,0.82
785,5:bus_sitting,5:bus_sitting,,0.93
786,5:bus_sitting,5:bus_sitting,,0.85
787,5:bus_sitting,5:bus_sitting,,0.74
788,5:bus_sitting,5:bus_sitting,,0.94
789,5:bus_sitting,5:bus_sitting,,0.96
790,5:bus_sitting,5:bus_sitting,,0.97
791,5:bus_sitting,5:bus_sitting,,0.96
792,5:bus_sitting,5:bus_sitting,,0.93
793,5:bus_sitting,5:bus_sitting,,0.97
794,5:bus_sitting,5:bus_sitting,,0.92
795,5:bus_sitting,5:bus_sitting,,0.94
796,5:bus_sitting,5:bus_sitting,,0.91
797,5:bus_sitting,5:bus_sitting,,0.87
798,5:bus_sitting,5:bus_sitting,,0.9
799,5:bus_sitting,5:bus_sitting,,0.74
800,5:bus_sitting,5:bus_sitting,,0.47
801,5:bus_sitting,5:bus_sitting,,0.84
802,5:bus_sitting,5:bus_sitting,,0.9
803,5:bus_sitting,5:bus_sitting,,0.87
804,5:bus_sitting,5:bus_sitting,,0.98
805,5:bus_sitting,5:bus_sitting,,0.89
806,5:bus_sitting,5:bus_sitting,,0.92
807,5:bus_sitting,5:bus_sitting,,0.95
808,5:bus_sitting,5:bus_sitting,,0.97
809,5:bus_sitting,5:bus_sitting,,0.97
810,5:bus_sitting,5:bus_sitting,,0.99
811,5:bus_sitting,5:bus_sitting,,0.93
812,5:bus_sitting,5:bus_sitting,,1
813,5:bus_sitting,5:bus_sitting,,0.97
814,5:bus_sitting,5:bus_sitting,,0.99
815,5:bus_sitting,5:bus_sitting,,0.97
816,5:bus_sitting,5:bus_sitting,,0.97
817,5:bus_sitting,5:bus_sitting,,0.97
818,5:bus_sitting,5:bus_sitting,,0.94
819,5:bus_sitting,5:bus_sitting,,0.99
820,5:bus_sitting,5:bus_sitting,,0.85
821,5:bus_sitting,5:bus_sitting,,0.75
822,5:bus_sitting,5:bus_sitting,,0.67
823,5:bus_sitting,5:bus_sitting,,0.81
824,5:bus_sitting,5:bus_sitting,,0.96
825,5:bus_sitting,5:bus_sitting,,0.99
826,5:bus_sitting,5:bus_sitting,,0.95
827,5:bus_sitting,5:bus_sitting,,0.92
828,5:bus_sitting,5:bus_sitting,,0.89
829,5:bus_sitting,5:bus_sitting,,0.86
830,5:bus_sitting,5:bus_sitting,,0.84
831,5:bus_sitting,5:bus_sitting,,0.82
832,5:bus_sitting,5:bus_sitting,,0.95
833,5:bus_sitting,5:bus_sitting,,0.97
834,5:bus_sitting,5:bus_sitting,,0.71
835,5:bus_sitting,5:bus_sitting,,0.6
836,5:bus_sitting,5:bus_sitting,,0.65
837,5:bus_sitting,5:bus_sitting,,0.76
838,5:bus_sitting,11:ferry_sitting,+,0.22
839,5:bus_sitting,1:walking_walking,+,0.19
840,5:bus_sitting,1:walking_walking,+,0.42
841,5:bus_sitting,1:walking_walking,+,0.19
842,12:bus_standing,12:bus_standing,,0.85
843,12:bus_standing,12:bus_standing,,0.85
844,12:bus_standing,12:bus_standing,,0.89
845,12:bus_standing,12:bus_standing,,0.95
846,12:bus_standing,12:bus_standing,,0.89
847,12:bus_standing,12:bus_standing,,0.79
848,12:bus_standing,12:bus_standing,,0.74
849,12:bus_standing,12:bus_standing,,0.44
850,12:bus_standing,12:bus_standing,,0.35
851,12:bus_standing,12:bus_standing,,0.53
852,12:bus_standing,12:bus_standing,,0.55
853,12:bus_standing,12:bus_standing,,0.7
854,12:bus_standing,12:bus_standing,,0.55
855,12:bus_standing,12:bus_standing,,0.32
856,12:bus_standing,12:bus_standing,,0.37
857,12:bus_standing,12:bus_standing,,0.41
858,12:bus_standing,12:bus_standing,,0.39
859,12:bus_standing,12:bus_standing,,0.43
860,12:bus_standing,12:bus_standing,,0.77
861,12:bus_standing,12:bus_standing,,0.84
862,12:bus_standing,12:bus_standing,,0.61
863,12:bus_standing,12:bus_standing,,0.45
864,12:bus_standing,12:bus_standing,,0.42
865,12:bus_standing,15:metroK_standing,+,0.31
866,12:bus_standing,12:bus_standing,,0.47
867,12:bus_standing,12:bus_standing,,0.43
868,12:bus_standing,12:bus_standing,,0.4
869,12:bus_standing,12:bus_standing,,0.35
870,12:bus_standing,12:bus_standing,,0.48
871,12:bus_standing,12:bus_standing,,0.49
872,12:bus_standing,12:bus_standing,,0.51
873,12:bus_standing,12:bus_standing,,0.28
874,12:bus_standing,17:metrobus_standing,+,0.37
875,12:bus_standing,15:metroK_standing,+,0.29
876,12:bus_standing,17:metrobus_standing,+,0.29
877,12:bus_standing,15:metroK_standing,+,0.33
878,12:bus_standing,15:metroK_standing,+,0.27
879,12:bus_standing,12:bus_standing,,0.46
880,12:bus_standing,12:bus_standing,,0.48
881,12:bus_standing,12:bus_standing,,0.56
882,12:bus_standing,12:bus_standing,,0.27
883,12:bus_standing,13:tram_standing,+,0.25
884,12:bus_standing,13:tram_standing,+,0.27
885,12:bus_standing,12:bus_standing,,0.92
886,12:bus_standing,12:bus_standing,,0.69
887,12:bus_standing,12:bus_standing,,0.53
888,12:bus_standing,12:bus_standing,,0.44
889,12:bus_standing,12:bus_standing,,0.64
890,12:bus_standing,12:bus_standing,,0.51
891,12:bus_standing,12:bus_standing,,0.54
892,12:bus_standing,12:bus_standing,,0.72
893,12:bus_standing,12:bus_standing,,0.52
894,12:bus_standing,12:bus_standing,,0.34
895,12:bus_standing,15:metroK_standing,+,0.29
896,12:bus_standing,12:bus_standing,,0.42
897,12:bus_standing,12:bus_standing,,0.71
898,12:bus_standing,12:bus_standing,,0.52
899,12:bus_standing,12:bus_standing,,0.4
900,12:bus_standing,12:bus_standing,,0.48
901,12:bus_standing,13:tram_standing,+,0.27
902,12:bus_standing,13:tram_standing,+,0.49
903,12:bus_standing,13:tram_standing,+,0.37
904,12:bus_standing,12:bus_standing,,0.36
905,12:bus_standing,12:bus_standing,,0.25
906,12:bus_standing,12:bus_standing,,0.35
907,12:bus_standing,12:bus_standing,,0.49
908,12:bus_standing,12:bus_standing,,0.53
909,12:bus_standing,12:bus_standing,,0.4
910,12:bus_standing,12:bus_standing,,0.25
911,12:bus_standing,12:bus_standing,,0.38
912,12:bus_standing,12:bus_standing,,0.54
913,12:bus_standing,13:tram_standing,+,0.32
914,12:bus_standing,13:tram_standing,+,0.32
915,12:bus_standing,15:metroK_standing,+,0.28
916,12:bus_standing,15:metroK_standing,+,0.21
917,12:bus_standing,12:bus_standing,,0.24
918,12:bus_standing,17:metrobus_standing,+,0.29
919,12:bus_standing,12:bus_standing,,0.34
920,12:bus_standing,12:bus_standing,,0.34
921,12:bus_standing,12:bus_standing,,0.31
922,12:bus_standing,15:metroK_standing,+,0.26
923,12:bus_standing,14:metroH_standing,+,0.28
924,12:bus_standing,12:bus_standing,,0.23
925,12:bus_standing,12:bus_standing,,0.36
926,12:bus_standing,12:bus_standing,,0.42
927,12:bus_standing,12:bus_standing,,0.24
928,12:bus_standing,13:tram_standing,+,0.36
929,12:bus_standing,12:bus_standing,,0.36
930,12:bus_standing,12:bus_standing,,0.3
931,12:bus_standing,12:bus_standing,,0.43
932,12:bus_standing,12:bus_standing,,0.45
933,12:bus_standing,12:bus_standing,,0.36
934,12:bus_standing,12:bus_standing,,0.35
935,12:bus_standing,12:bus_standing,,0.33
936,12:bus_standing,12:bus_standing,,0.32
937,12:bus_standing,12:bus_standing,,0.64
938,12:bus_standing,15:metroK_standing,+,0.33
939,12:bus_standing,17:metrobus_standing,+,0.35
940,12:bus_standing,17:metrobus_standing,+,0.52
941,12:bus_standing,15:metroK_standing,+,0.35
942,12:bus_standing,12:bus_standing,,0.37
943,12:bus_standing,15:metroK_standing,+,0.27
944,12:bus_standing,12:bus_standing,,0.45
945,12:bus_standing,12:bus_standing,,0.44
946,12:bus_standing,12:bus_standing,,0.44
947,12:bus_standing,12:bus_standing,,0.34
948,12:bus_standing,12:bus_standing,,0.33
949,12:bus_standing,12:bus_standing,,0.35
950,12:bus_standing,12:bus_standing,,0.64
951,12:bus_standing,12:bus_standing,,0.55
952,12:bus_standing,12:bus_standing,,0.52
953,12:bus_standing,13:tram_standing,+,0.34
954,12:bus_standing,12:bus_standing,,0.37
955,12:bus_standing,12:bus_standing,,0.38
956,12:bus_standing,17:metrobus_standing,+,0.28
957,12:bus_standing,12:bus_standing,,0.21
958,12:bus_standing,12:bus_standing,,0.37
959,12:bus_standing,12:bus_standing,,0.38
960,12:bus_standing,15:metroK_standing,+,0.4
961,12:bus_standing,12:bus_standing,,0.4
962,12:bus_standing,12:bus_standing,,0.39
963,12:bus_standing,12:bus_standing,,0.35
964,12:bus_standing,15:metroK_standing,+,0.28
965,12:bus_standing,12:bus_standing,,0.28
966,12:bus_standing,13:tram_standing,+,0.41
967,12:bus_standing,13:tram_standing,+,0.36
968,12:bus_standing,12:bus_standing,,0.31
969,12:bus_standing,12:bus_standing,,0.67
970,12:bus_standing,12:bus_standing,,0.52
971,12:bus_standing,12:bus_standing,,0.32
972,12:bus_standing,12:bus_standing,,0.4
973,12:bus_standing,12:bus_standing,,0.53
974,12:bus_standing,12:bus_standing,,0.61
975,12:bus_standing,12:bus_standing,,0.91
976,12:bus_standing,12:bus_standing,,0.45
977,12:bus_standing,13:tram_standing,+,0.22
978,12:bus_standing,17:metrobus_standing,+,0.33
979,12:bus_standing,12:bus_standing,,0.29
980,12:bus_standing,15:metroK_standing,+,0.32
981,12:bus_standing,12:bus_standing,,0.59
982,12:bus_standing,12:bus_standing,,0.91
983,12:bus_standing,12:bus_standing,,0.82
984,12:bus_standing,12:bus_standing,,0.61
985,12:bus_standing,12:bus_standing,,0.56
986,12:bus_standing,12:bus_standing,,0.55
987,12:bus_standing,17:metrobus_standing,+,0.35
988,12:bus_standing,12:bus_standing,,0.42
989,12:bus_standing,12:bus_standing,,0.68
990,12:bus_standing,12:bus_standing,,0.77
991,12:bus_standing,12:bus_standing,,0.82
992,12:bus_standing,12:bus_standing,,0.84
993,12:bus_standing,12:bus_standing,,0.81
994,12:bus_standing,12:bus_standing,,0.81
995,12:bus_standing,12:bus_standing,,0.51
996,12:bus_standing,12:bus_standing,,0.39
997,12:bus_standing,12:bus_standing,,0.41
998,12:bus_standing,12:bus_standing,,0.47
999,12:bus_standing,12:bus_standing,,0.43
1000,12:bus_standing,13:tram_standing,+,0.34
1001,12:bus_standing,12:bus_standing,,0.28
1002,12:bus_standing,17:metrobus_standing,+,0.36
1003,12:bus_standing,12:bus_standing,,0.29
1004,12:bus_standing,12:bus_standing,,0.35
1005,12:bus_standing,12:bus_standing,,0.33
1006,12:bus_standing,12:bus_standing,,0.44
1007,12:bus_standing,12:bus_standing,,0.3
1008,12:bus_standing,17:metrobus_standing,+,0.3
1009,12:bus_standing,12:bus_standing,,0.2
1010,12:bus_standing,12:bus_standing,,0.28
1011,12:bus_standing,12:bus_standing,,0.37
1012,12:bus_standing,12:bus_standing,,0.45
1013,12:bus_standing,12:bus_standing,,0.3
1014,12:bus_standing,3:minibus_standing,+,0.27
1015,12:bus_standing,3:minibus_standing,+,0.27
1016,12:bus_standing,12:bus_standing,,0.39
1017,12:bus_standing,12:bus_standing,,0.44
1018,12:bus_standing,12:bus_standing,,0.72
1019,12:bus_standing,12:bus_standing,,0.65
1020,12:bus_standing,12:bus_standing,,0.67
1021,12:bus_standing,12:bus_standing,,0.65
1022,12:bus_standing,12:bus_standing,,0.74
1023,12:bus_standing,12:bus_standing,,0.51
1024,12:bus_standing,12:bus_standing,,0.42
1025,12:bus_standing,12:bus_standing,,0.39
1026,12:bus_standing,12:bus_standing,,0.37
1027,12:bus_standing,12:bus_standing,,0.4
1028,12:bus_standing,12:bus_standing,,0.42
1029,12:bus_standing,12:bus_standing,,0.45
1030,12:bus_standing,12:bus_standing,,0.47
1031,12:bus_standing,12:bus_standing,,0.66
1032,12:bus_standing,12:bus_standing,,0.69
1033,12:bus_standing,12:bus_standing,,0.25
1034,12:bus_standing,12:bus_standing,,0.49
1035,12:bus_standing,12:bus_standing,,0.54
1036,12:bus_standing,12:bus_standing,,0.42
1037,12:bus_standing,12:bus_standing,,0.4
1038,12:bus_standing,12:bus_standing,,0.49
1039,12:bus_standing,12:bus_standing,,0.29
1040,12:bus_standing,15:metroK_standing,+,0.31
1041,12:bus_standing,15:metroK_standing,+,0.32
1042,12:bus_standing,17:metrobus_standing,+,0.3
1043,12:bus_standing,12:bus_standing,,0.29
1044,12:bus_standing,12:bus_standing,,0.42
1045,12:bus_standing,12:bus_standing,,0.66
1046,12:bus_standing,12:bus_standing,,0.89
1047,12:bus_standing,12:bus_standing,,0.55
1048,12:bus_standing,12:bus_standing,,0.57
1049,12:bus_standing,12:bus_standing,,0.59
1050,12:bus_standing,12:bus_standing,,0.56
1051,12:bus_standing,12:bus_standing,,0.43
1052,12:bus_standing,17:metrobus_standing,+,0.26
1053,12:bus_standing,1:walking_walking,+,0.15
1054,12:bus_standing,7:metroH_sitting,+,0.16
1055,12:bus_standing,12:bus_standing,,0.86
1056,12:bus_standing,12:bus_standing,,0.85
1057,12:bus_standing,12:bus_standing,,0.91
1058,12:bus_standing,12:bus_standing,,0.91
1059,12:bus_standing,12:bus_standing,,0.88
1060,12:bus_standing,12:bus_standing,,0.85
1061,12:bus_standing,12:bus_standing,,0.79
1062,12:bus_standing,12:bus_standing,,0.91
1063,12:bus_standing,12:bus_standing,,0.95
1064,12:bus_standing,12:bus_standing,,0.83
1065,12:bus_standing,12:bus_standing,,0.8
1066,12:bus_standing,12:bus_standing,,0.74
1067,12:bus_standing,12:bus_standing,,0.81
1068,12:bus_standing,12:bus_standing,,0.83
1069,12:bus_standing,12:bus_standing,,0.8
1070,12:bus_standing,12:bus_standing,,0.88
1071,12:bus_standing,12:bus_standing,,0.83
1072,12:bus_standing,12:bus_standing,,0.97
1073,12:bus_standing,12:bus_standing,,0.56
1074,12:bus_standing,12:bus_standing,,0.43
1075,12:bus_standing,12:bus_standing,,0.54
1076,12:bus_standing,12:bus_standing,,0.4
