inst#,actual,predicted,error,prediction
2942,16:marmaray_standing,14:metroH_standing,+,0.5
2943,16:marmaray_standing,14:metroH_standing,+,0.48
2944,16:marmaray_standing,14:metroH_standing,+,0.56
2945,16:marmaray_standing,14:metroH_standing,+,0.49
2946,16:marmaray_standing,15:metroK_standing,+,0.5
2947,16:marmaray_standing,15:metroK_standing,+,0.36
2948,16:marmaray_standing,14:metroH_standing,+,0.67
2949,16:marmaray_standing,14:metroH_standing,+,0.65
2950,16:marmaray_standing,14:metroH_standing,+,0.51
2951,16:marmaray_standing,14:metroH_standing,+,0.62
2952,16:marmaray_standing,14:metroH_standing,+,0.74
2953,16:marmaray_standing,14:metroH_standing,+,0.78
2954,16:marmaray_standing,14:metroH_standing,+,0.82
2955,16:marmaray_standing,14:metroH_standing,+,0.69
2956,16:marmaray_standing,14:metroH_standing,+,0.55
2957,16:marmaray_standing,14:metroH_standing,+,0.52
2958,16:marmaray_standing,14:metroH_standing,+,0.39
2959,16:marmaray_standing,16:marmaray_standing, ,0.41
2960,16:marmaray_standing,12:bus_standing,+,0.35
2961,16:marmaray_standing,12:bus_standing,+,0.15
2962,16:marmaray_standing,13:tram_standing,+,0.12
2963,16:marmaray_standing,7:metroH_sitting,+,0.22
2964,16:marmaray_standing,5:bus_sitting,+,0.24
2965,16:marmaray_standing,5:bus_sitting,+,0.37
2966,16:marmaray_standing,16:marmaray_standing, ,0.48
2967,16:marmaray_standing,16:marmaray_standing, ,0.51
2968,16:marmaray_standing,16:marmaray_standing, ,0.55
2969,16:marmaray_standing,16:marmaray_standing, ,0.66
2970,16:marmaray_standing,16:marmaray_standing, ,0.44
2971,16:marmaray_standing,16:marmaray_standing, ,0.44
2972,16:marmaray_standing,13:tram_standing,+,0.42
2973,16:marmaray_standing,16:marmaray_standing, ,0.36
2974,16:marmaray_standing,16:marmaray_standing, ,0.56
2975,16:marmaray_standing,16:marmaray_standing, ,0.68
2976,16:marmaray_standing,16:marmaray_standing, ,0.71
2977,16:marmaray_standing,16:marmaray_standing, ,0.55
2978,16:marmaray_standing,16:marmaray_standing, ,0.54
2979,16:marmaray_standing,16:marmaray_standing, ,0.45
2980,16:marmaray_standing,16:marmaray_standing, ,0.49
2981,16:marmaray_standing,16:marmaray_standing, ,0.62
2982,16:marmaray_standing,16:marmaray_standing, ,0.72
2983,16:marmaray_standing,16:marmaray_standing, ,0.63
2984,16:marmaray_standing,13:tram_standing,+,0.38
2985,16:marmaray_standing,16:marmaray_standing, ,0.35
2986,16:marmaray_standing,16:marmaray_standing, ,0.5
2987,16:marmaray_standing,13:tram_standing,+,0.33
2988,16:marmaray_standing,16:marmaray_standing, ,0.4
2989,16:marmaray_standing,16:marmaray_standing, ,0.46
2990,16:marmaray_standing,16:marmaray_standing, ,0.47
2991,16:marmaray_standing,16:marmaray_standing, ,0.38
2992,16:marmaray_standing,16:marmaray_standing, ,0.46
2993,16:marmaray_standing,16:marmaray_standing, ,0.52
2994,16:marmaray_standing,14:metroH_standing,+,0.44
2995,16:marmaray_standing,14:metroH_standing,+,0.34
2996,16:marmaray_standing,14:metroH_standing,+,0.34
2997,16:marmaray_standing,13:tram_standing,+,0.46
2998,16:marmaray_standing,13:tram_standing,+,0.46
2999,16:marmaray_standing,14:metroH_standing,+,0.45
3000,16:marmaray_standing,14:metroH_standing,+,0.42
3001,16:marmaray_standing,16:marmaray_standing, ,0.34
3002,16:marmaray_standing,13:tram_standing,+,0.35
3003,16:marmaray_standing,16:marmaray_standing, ,0.41
3004,16:marmaray_standing,16:marmaray_standing, ,0.51
3005,16:marmaray_standing,16:marmaray_standing, ,0.56
3006,16:marmaray_standing,16:marmaray_standing, ,0.51
3007,16:marmaray_standing,16:marmaray_standing, ,0.45
3008,16:marmaray_standing,16:marmaray_standing, ,0.44
3009,16:marmaray_standing,16:marmaray_standing, ,0.55
3010,16:marmaray_standing,16:marmaray_standing, ,0.45
3011,16:marmaray_standing,13:tram_standing,+,0.34
3012,16:marmaray_standing,13:tram_standing,+,0.35
3013,16:marmaray_standing,13:tram_standing,+,0.45
3014,16:marmaray_standing,13:tram_standing,+,0.4
3015,16:marmaray_standing,14:metroH_standing,+,0.41
3016,16:marmaray_standing,13:tram_standing,+,0.49
3017,16:marmaray_standing,13:tram_standing,+,0.6
3018,16:marmaray_standing,16:marmaray_standing, ,0.42
3019,16:marmaray_standing,16:marmaray_standing, ,0.36
3020,16:marmaray_standing,16:marmaray_standing, ,0.34
3021,16:marmaray_standing,13:tram_standing,+,0.45
3022,16:marmaray_standing,13:tram_standing,+,0.41
3023,16:marmaray_standing,13:tram_standing,+,0.32
3024,16:marmaray_standing,16:marmaray_standing, ,0.42
3025,16:marmaray_standing,16:marmaray_standing, ,0.38
3026,16:marmaray_standing,16:marmaray_standing, ,0.4
3027,16:marmaray_standing,16:marmaray_standing, ,0.44
3028,16:marmaray_standing,16:marmaray_standing, ,0.41
3029,16:marmaray_standing,16:marmaray_standing, ,0.47
3030,16:marmaray_standing,16:marmaray_standing, ,0.59
3031,16:marmaray_standing,13:tram_standing,+,0.48
3032,16:marmaray_standing,13:tram_standing,+,0.35
3033,16:marmaray_standing,16:marmaray_standing, ,0.43
3034,16:marmaray_standing,13:tram_standing,+,0.46
3035,16:marmaray_standing,13:tram_standing,+,0.38
3036,16:marmaray_standing,13:tram_standing,+,0.52
3037,16:marmaray_standing,16:marmaray_standing, ,0.49
3038,16:marmaray_standing,16:marmaray_standing, ,0.48
3039,16:marmaray_standing,16:marmaray_standing, ,0.55
3040,16:marmaray_standing,16:marmaray_standing, ,0.51
3041,16:marmaray_standing,16:marmaray_standing, ,0.48
3042,16:marmaray_standing,16:marmaray_standing, ,0.4
3043,16:marmaray_standing,13:tram_standing,+,0.45
3044,16:marmaray_standing,13:tram_standing,+,0.42
3045,16:marmaray_standing,13:tram_standing,+,0.51
3046,16:marmaray_standing,13:tram_standing,+,0.49
3047,16:marmaray_standing,13:tram_standing,+,0.6
3048,16:marmaray_standing,13:tram_standing,+,0.51
3049,16:marmaray_standing,13:tram_standing,+,0.58
3050,16:marmaray_standing,13:tram_standing,+,0.59
3051,16:marmaray_standing,13:tram_standing,+,0.6
3052,16:marmaray_standing,13:tram_standing,+,0.45
3053,16:marmaray_standing,13:tram_standing,+,0.44
3054,16:marmaray_standing,13:tram_standing,+,0.63
3055,16:marmaray_standing,13:tram_standing,+,0.5
3056,16:marmaray_standing,13:tram_standing,+,0.45
3057,16:marmaray_standing,13:tram_standing,+,0.54
3058,16:marmaray_standing,13:tram_standing,+,0.64
3059,16:marmaray_standing,13:tram_standing,+,0.67
3060,16:marmaray_standing,13:tram_standing,+,0.62
3061,16:marmaray_standing,13:tram_standing,+,0.68
3062,16:marmaray_standing,13:tram_standing,+,0.5
3063,16:marmaray_standing,13:tram_standing,+,0.58
3064,16:marmaray_standing,13:tram_standing,+,0.62
3065,16:marmaray_standing,13:tram_standing,+,0.53
3066,16:marmaray_standing,13:tram_standing,+,0.46
3067,16:marmaray_standing,13:tram_standing,+,0.56
3068,16:marmaray_standing,13:tram_standing,+,0.59
3069,16:marmaray_standing,13:tram_standing,+,0.7
3070,16:marmaray_standing,13:tram_standing,+,0.69
3071,16:marmaray_standing,13:tram_standing,+,0.64
3072,16:marmaray_standing,13:tram_standing,+,0.66
3073,16:marmaray_standing,13:tram_standing,+,0.64
3074,16:marmaray_standing,17:metrobus_standing,+,0.4
3075,16:marmaray_standing,13:tram_standing,+,0.65
3076,16:marmaray_standing,13:tram_standing,+,0.52
3077,16:marmaray_standing,13:tram_standing,+,0.5
3078,16:marmaray_standing,13:tram_standing,+,0.48
3079,16:marmaray_standing,13:tram_standing,+,0.54
3080,16:marmaray_standing,13:tram_standing,+,0.56
3081,16:marmaray_standing,13:tram_standing,+,0.5
3082,16:marmaray_standing,13:tram_standing,+,0.62
3083,16:marmaray_standing,13:tram_standing,+,0.57
3084,16:marmaray_standing,13:tram_standing,+,0.66
3085,16:marmaray_standing,13:tram_standing,+,0.69
3086,16:marmaray_standing,13:tram_standing,+,0.63
3087,16:marmaray_standing,13:tram_standing,+,0.66
3088,16:marmaray_standing,13:tram_standing,+,0.75
3089,16:marmaray_standing,13:tram_standing,+,0.74
3090,16:marmaray_standing,13:tram_standing,+,0.75
3091,16:marmaray_standing,13:tram_standing,+,0.63
3092,16:marmaray_standing,13:tram_standing,+,0.67
3093,16:marmaray_standing,13:tram_standing,+,0.65
3094,16:marmaray_standing,13:tram_standing,+,0.74
3095,16:marmaray_standing,13:tram_standing,+,0.61
3096,16:marmaray_standing,13:tram_standing,+,0.59
3097,16:marmaray_standing,13:tram_standing,+,0.58
3098,16:marmaray_standing,13:tram_standing,+,0.64
3099,16:marmaray_standing,13:tram_standing,+,0.6
3100,16:marmaray_standing,13:tram_standing,+,0.44
3101,16:marmaray_standing,13:tram_standing,+,0.48
3102,16:marmaray_standing,13:tram_standing,+,0.72
3103,16:marmaray_standing,13:tram_standing,+,0.68
3104,16:marmaray_standing,13:tram_standing,+,0.55
3105,16:marmaray_standing,13:tram_standing,+,0.7
3106,16:marmaray_standing,13:tram_standing,+,0.63
3107,16:marmaray_standing,13:tram_standing,+,0.53
3108,16:marmaray_standing,13:tram_standing,+,0.53
3109,16:marmaray_standing,13:tram_standing,+,0.49
3110,16:marmaray_standing,13:tram_standing,+,0.47
3111,16:marmaray_standing,16:marmaray_standing, ,0.47
3112,16:marmaray_standing,16:marmaray_standing, ,0.31
3113,16:marmaray_standing,15:metroK_standing,+,0.29
3114,16:marmaray_standing,13:tram_standing,+,0.69
3115,16:marmaray_standing,13:tram_standing,+,0.52
3116,16:marmaray_standing,13:tram_standing,+,0.6
3117,16:marmaray_standing,13:tram_standing,+,0.51
3118,16:marmaray_standing,16:marmaray_standing, ,0.43
3119,16:marmaray_standing,13:tram_standing,+,0.41
3120,16:marmaray_standing,13:tram_standing,+,0.46
3121,16:marmaray_standing,13:tram_standing,+,0.52
3122,16:marmaray_standing,13:tram_standing,+,0.6
3123,16:marmaray_standing,13:tram_standing,+,0.48
3124,16:marmaray_standing,13:tram_standing,+,0.33
3125,16:marmaray_standing,13:tram_standing,+,0.36
3126,16:marmaray_standing,13:tram_standing,+,0.43
3127,16:marmaray_standing,13:tram_standing,+,0.35
3128,16:marmaray_standing,13:tram_standing,+,0.4
3129,16:marmaray_standing,13:tram_standing,+,0.48
3130,16:marmaray_standing,13:tram_standing,+,0.43
3131,16:marmaray_standing,13:tram_standing,+,0.4
3132,16:marmaray_standing,13:tram_standing,+,0.35
3133,16:marmaray_standing,13:tram_standing,+,0.4
3134,16:marmaray_standing,13:tram_standing,+,0.59
3135,16:marmaray_standing,13:tram_standing,+,0.65
3136,16:marmaray_standing,13:tram_standing,+,0.52
3137,16:marmaray_standing,13:tram_standing,+,0.32
3138,16:marmaray_standing,13:tram_standing,+,0.15
3139,16:marmaray_standing,5:bus_sitting,+,0.2
3140,16:marmaray_standing,16:marmaray_standing, ,0.35
3141,16:marmaray_standing,16:marmaray_standing, ,0.57
3142,16:marmaray_standing,16:marmaray_standing, ,0.38
3143,16:marmaray_standing,16:marmaray_standing, ,0.3
3144,16:marmaray_standing,16:marmaray_standing, ,0.35
3145,16:marmaray_standing,16:marmaray_standing, ,0.8
3146,16:marmaray_standing,16:marmaray_standing, ,0.64
3147,16:marmaray_standing,16:marmaray_standing, ,0.53
3148,16:marmaray_standing,16:marmaray_standing, ,0.5
3149,16:marmaray_standing,16:marmaray_standing, ,0.59
3150,16:marmaray_standing,16:marmaray_standing, ,0.71
3151,16:marmaray_standing,15:metroK_standing,+,0.42
3152,16:marmaray_standing,15:metroK_standing,+,0.48
3153,16:marmaray_standing,15:metroK_standing,+,0.44
3154,16:marmaray_standing,16:marmaray_standing, ,0.49
3155,16:marmaray_standing,16:marmaray_standing, ,0.47
3156,16:marmaray_standing,16:marmaray_standing, ,0.54
3157,16:marmaray_standing,16:marmaray_standing, ,0.77
3158,16:marmaray_standing,16:marmaray_standing, ,0.53
3159,16:marmaray_standing,16:marmaray_standing, ,0.7
3160,16:marmaray_standing,16:marmaray_standing, ,0.75
3161,16:marmaray_standing,16:marmaray_standing, ,0.46
3162,16:marmaray_standing,15:metroK_standing,+,0.3
3163,16:marmaray_standing,15:metroK_standing,+,0.33
3164,16:marmaray_standing,14:metroH_standing,+,0.22
3165,16:marmaray_standing,15:metroK_standing,+,0.34
3166,16:marmaray_standing,16:marmaray_standing, ,0.33
3167,16:marmaray_standing,14:metroH_standing,+,0.41
3168,16:marmaray_standing,14:metroH_standing,+,0.41
3169,16:marmaray_standing,14:metroH_standing,+,0.34
3170,16:marmaray_standing,14:metroH_standing,+,0.42
3171,16:marmaray_standing,14:metroH_standing,+,0.41
3172,16:marmaray_standing,14:metroH_standing,+,0.31
3173,16:marmaray_standing,15:metroK_standing,+,0.37
3174,16:marmaray_standing,14:metroH_standing,+,0.64
3175,16:marmaray_standing,16:marmaray_standing, ,0.39
3176,16:marmaray_standing,16:marmaray_standing, ,0.46
3177,16:marmaray_standing,16:marmaray_standing, ,0.53
3178,16:marmaray_standing,16:marmaray_standing, ,0.71
3179,16:marmaray_standing,16:marmaray_standing, ,0.68
3180,16:marmaray_standing,16:marmaray_standing, ,0.55
3181,16:marmaray_standing,16:marmaray_standing, ,0.55
3182,16:marmaray_standing,16:marmaray_standing, ,0.32
3183,16:marmaray_standing,16:marmaray_standing, ,0.25
3184,16:marmaray_standing,16:marmaray_standing, ,0.27
3185,16:marmaray_standing,16:marmaray_standing, ,0.28
3186,16:marmaray_standing,13:tram_standing,+,0.31
3187,16:marmaray_standing,13:tram_standing,+,0.31
3188,16:marmaray_standing,13:tram_standing,+,0.29
3189,16:marmaray_standing,7:metroH_sitting,+,0.24
3190,16:marmaray_standing,7:metroH_sitting,+,0.28
3191,16:marmaray_standing,13:tram_standing,+,0.24
3192,16:marmaray_standing,15:metroK_standing,+,0.31
3193,16:marmaray_standing,15:metroK_standing,+,0.33
3194,16:marmaray_standing,16:marmaray_standing, ,0.49
3195,16:marmaray_standing,15:metroK_standing,+,0.31
3196,16:marmaray_standing,15:metroK_standing,+,0.36
3197,16:marmaray_standing,16:marmaray_standing, ,0.39
3198,16:marmaray_standing,15:metroK_standing,+,0.41
3199,16:marmaray_standing,16:marmaray_standing, ,0.51
3200,16:marmaray_standing,16:marmaray_standing, ,0.32
3201,16:marmaray_standing,16:marmaray_standing, ,0.35
3202,16:marmaray_standing,16:marmaray_standing, ,0.39
3203,16:marmaray_standing,13:tram_standing,+,0.34
3204,16:marmaray_standing,16:marmaray_standing, ,0.31
3205,16:marmaray_standing,16:marmaray_standing, ,0.39
3206,16:marmaray_standing,16:marmaray_standing, ,0.42
3207,16:marmaray_standing,16:marmaray_standing, ,0.5
3208,16:marmaray_standing,16:marmaray_standing, ,0.68
3209,16:marmaray_standing,16:marmaray_standing, ,0.47
3210,16:marmaray_standing,16:marmaray_standing, ,0.66
3211,16:marmaray_standing,16:marmaray_standing, ,0.47
3212,16:marmaray_standing,16:marmaray_standing, ,0.59
3213,16:marmaray_standing,15:metroK_standing,+,0.39
3214,16:marmaray_standing,15:metroK_standing,+,0.41
3215,16:marmaray_standing,13:tram_standing,+,0.43
3216,16:marmaray_standing,13:tram_standing,+,0.52
3217,16:marmaray_standing,13:tram_standing,+,0.39
3218,16:marmaray_standing,13:tram_standing,+,0.39
3219,16:marmaray_standing,13:tram_standing,+,0.44
3220,16:marmaray_standing,13:tram_standing,+,0.4
3221,16:marmaray_standing,13:tram_standing,+,0.32
3222,16:marmaray_standing,16:marmaray_standing, ,0.38
3223,16:marmaray_standing,13:tram_standing,+,0.41
3224,16:marmaray_standing,16:marmaray_standing, ,0.38
3225,16:marmaray_standing,16:marmaray_standing, ,0.52
3226,16:marmaray_standing,16:marmaray_standing, ,0.37
3227,16:marmaray_standing,13:tram_standing,+,0.43
3228,16:marmaray_standing,13:tram_standing,+,0.58
3229,16:marmaray_standing,13:tram_standing,+,0.53
3230,16:marmaray_standing,13:tram_standing,+,0.56
3231,16:marmaray_standing,13:tram_standing,+,0.54
3232,16:marmaray_standing,13:tram_standing,+,0.61
3233,16:marmaray_standing,13:tram_standing,+,0.55
3234,16:marmaray_standing,13:tram_standing,+,0.39
3235,16:marmaray_standing,13:tram_standing,+,0.38
3236,16:marmaray_standing,13:tram_standing,+,0.24
3237,16:marmaray_standing,13:tram_standing,+,0.41
3238,16:marmaray_standing,13:tram_standing,+,0.45
3239,16:marmaray_standing,13:tram_standing,+,0.55
3240,16:marmaray_standing,13:tram_standing,+,0.58
3241,16:marmaray_standing,13:tram_standing,+,0.61
3242,16:marmaray_standing,13:tram_standing,+,0.5
3243,16:marmaray_standing,13:tram_standing,+,0.57
3244,16:marmaray_standing,13:tram_standing,+,0.52
3245,16:marmaray_standing,13:tram_standing,+,0.49
3246,16:marmaray_standing,13:tram_standing,+,0.46
3247,16:marmaray_standing,13:tram_standing,+,0.47
3248,16:marmaray_standing,13:tram_standing,+,0.49
3249,16:marmaray_standing,13:tram_standing,+,0.46
3250,16:marmaray_standing,13:tram_standing,+,0.41
3251,16:marmaray_standing,13:tram_standing,+,0.55
3252,16:marmaray_standing,13:tram_standing,+,0.62
3253,16:marmaray_standing,13:tram_standing,+,0.6
3254,16:marmaray_standing,13:tram_standing,+,0.58
3255,16:marmaray_standing,13:tram_standing,+,0.7
3256,16:marmaray_standing,13:tram_standing,+,0.6
3257,16:marmaray_standing,13:tram_standing,+,0.59
3258,16:marmaray_standing,13:tram_standing,+,0.61
3259,16:marmaray_standing,13:tram_standing,+,0.71
3260,16:marmaray_standing,13:tram_standing,+,0.58
3261,16:marmaray_standing,13:tram_standing,+,0.29
3262,16:marmaray_standing,13:tram_standing,+,0.39
3263,16:marmaray_standing,13:tram_standing,+,0.44
3264,16:marmaray_standing,13:tram_standing,+,0.46
3265,16:marmaray_standing,13:tram_standing,+,0.31
3266,16:marmaray_standing,15:metroK_standing,+,0.28
3267,16:marmaray_standing,15:metroK_standing,+,0.31
3268,16:marmaray_standing,13:tram_standing,+,0.28
3269,16:marmaray_standing,13:tram_standing,+,0.37
3270,16:marmaray_standing,13:tram_standing,+,0.47
3271,16:marmaray_standing,13:tram_standing,+,0.5
3272,16:marmaray_standing,13:tram_standing,+,0.59
3273,16:marmaray_standing,13:tram_standing,+,0.76
3274,16:marmaray_standing,13:tram_standing,+,0.71
3275,16:marmaray_standing,13:tram_standing,+,0.78
3276,16:marmaray_standing,13:tram_standing,+,0.74
3277,16:marmaray_standing,13:tram_standing,+,0.61
3278,16:marmaray_standing,13:tram_standing,+,0.64
3279,16:marmaray_standing,13:tram_standing,+,0.65
3280,16:marmaray_standing,13:tram_standing,+,0.53
3281,16:marmaray_standing,13:tram_standing,+,0.43
3282,16:marmaray_standing,13:tram_standing,+,0.54
3283,16:marmaray_standing,13:tram_standing,+,0.46
3284,16:marmaray_standing,13:tram_standing,+,0.58
3285,16:marmaray_standing,13:tram_standing,+,0.53
3286,16:marmaray_standing,13:tram_standing,+,0.65
3287,16:marmaray_standing,13:tram_standing,+,0.84
3288,16:marmaray_standing,13:tram_standing,+,0.72
3289,16:marmaray_standing,13:tram_standing,+,0.52
3290,16:marmaray_standing,13:tram_standing,+,0.45
3291,16:marmaray_standing,13:tram_standing,+,0.59
3292,16:marmaray_standing,15:metroK_standing,+,0.38
3293,16:marmaray_standing,13:tram_standing,+,0.42
3294,16:marmaray_standing,13:tram_standing,+,0.53
3295,16:marmaray_standing,13:tram_standing,+,0.47
3296,16:marmaray_standing,13:tram_standing,+,0.5
3297,16:marmaray_standing,13:tram_standing,+,0.7
3298,16:marmaray_standing,13:tram_standing,+,0.54
3299,16:marmaray_standing,13:tram_standing,+,0.44
3300,16:marmaray_standing,15:metroK_standing,+,0.53
3301,16:marmaray_standing,7:metroH_sitting,+,0.33
3302,16:marmaray_standing,13:tram_standing,+,0.29
3303,16:marmaray_standing,7:metroH_sitting,+,0.44
3304,16:marmaray_standing,13:tram_standing,+,0.36
3305,16:marmaray_standing,13:tram_standing,+,0.38
3306,16:marmaray_standing,7:metroH_sitting,+,0.38
3307,16:marmaray_standing,13:tram_standing,+,0.31
3308,16:marmaray_standing,13:tram_standing,+,0.66
3309,16:marmaray_standing,13:tram_standing,+,0.64
3310,16:marmaray_standing,3:minibus_standing,+,0.57
3311,16:marmaray_standing,17:metrobus_standing,+,0.19
3312,16:marmaray_standing,10:metrobus_sitting,+,0.27
3313,16:marmaray_standing,2:minibus_sitting,+,0.29
3314,16:marmaray_standing,16:marmaray_standing, ,0.8
3315,16:marmaray_standing,16:marmaray_standing, ,0.67
3316,16:marmaray_standing,16:marmaray_standing, ,0.67
3317,16:marmaray_standing,16:marmaray_standing, ,0.72
3318,16:marmaray_standing,16:marmaray_standing, ,0.6
3319,16:marmaray_standing,16:marmaray_standing, ,0.44
3320,16:marmaray_standing,16:marmaray_standing, ,0.52
3321,16:marmaray_standing,16:marmaray_standing, ,0.52
3322,16:marmaray_standing,16:marmaray_standing, ,0.55
3323,16:marmaray_standing,16:marmaray_standing, ,0.47
3324,16:marmaray_standing,16:marmaray_standing, ,0.39
3325,16:marmaray_standing,16:marmaray_standing, ,0.53
3326,16:marmaray_standing,16:marmaray_standing, ,0.56
3327,16:marmaray_standing,16:marmaray_standing, ,0.54
3328,16:marmaray_standing,16:marmaray_standing, ,0.56
3329,16:marmaray_standing,16:marmaray_standing, ,0.49
3330,16:marmaray_standing,16:marmaray_standing, ,0.48
3331,16:marmaray_standing,16:marmaray_standing, ,0.51
3332,16:marmaray_standing,16:marmaray_standing, ,0.38
3333,16:marmaray_standing,16:marmaray_standing, ,0.36
3334,16:marmaray_standing,16:marmaray_standing, ,0.36
3335,16:marmaray_standing,16:marmaray_standing, ,0.45
3336,16:marmaray_standing,16:marmaray_standing, ,0.57
3337,16:marmaray_standing,16:marmaray_standing, ,0.55
3338,16:marmaray_standing,16:marmaray_standing, ,0.51
3339,16:marmaray_standing,16:marmaray_standing, ,0.44
3340,16:marmaray_standing,16:marmaray_standing, ,0.45
3341,16:marmaray_standing,16:marmaray_standing, ,0.51
3342,16:marmaray_standing,16:marmaray_standing, ,0.44
3343,16:marmaray_standing,16:marmaray_standing, ,0.49
3344,16:marmaray_standing,16:marmaray_standing, ,0.52
3345,16:marmaray_standing,16:marmaray_standing, ,0.43
3346,16:marmaray_standing,16:marmaray_standing, ,0.48
3347,16:marmaray_standing,16:marmaray_standing, ,0.46
3348,16:marmaray_standing,16:marmaray_standing, ,0.47
3349,16:marmaray_standing,16:marmaray_standing, ,0.32
3350,16:marmaray_standing,16:marmaray_standing, ,0.31
3351,16:marmaray_standing,13:tram_standing,+,0.32
3352,16:marmaray_standing,16:marmaray_standing, ,0.36
3353,16:marmaray_standing,16:marmaray_standing, ,0.28
3354,16:marmaray_standing,16:marmaray_standing, ,0.32
3355,16:marmaray_standing,16:marmaray_standing, ,0.39
3356,16:marmaray_standing,13:tram_standing,+,0.28
3357,16:marmaray_standing,13:tram_standing,+,0.24
3358,16:marmaray_standing,16:marmaray_standing, ,0.87
3359,16:marmaray_standing,16:marmaray_standing, ,0.76
3360,16:marmaray_standing,16:marmaray_standing, ,0.8
3361,16:marmaray_standing,16:marmaray_standing, ,0.75
3362,16:marmaray_standing,16:marmaray_standing, ,0.79
3363,16:marmaray_standing,16:marmaray_standing, ,0.76
3364,16:marmaray_standing,16:marmaray_standing, ,0.58
3365,16:marmaray_standing,16:marmaray_standing, ,0.67
3366,16:marmaray_standing,16:marmaray_standing, ,0.65
3367,16:marmaray_standing,16:marmaray_standing, ,0.52
3368,16:marmaray_standing,16:marmaray_standing, ,0.65
3369,16:marmaray_standing,16:marmaray_standing, ,0.68
3370,16:marmaray_standing,16:marmaray_standing, ,0.79
3371,16:marmaray_standing,16:marmaray_standing, ,0.67
3372,16:marmaray_standing,16:marmaray_standing, ,0.78
3373,16:marmaray_standing,16:marmaray_standing, ,0.76
3374,16:marmaray_standing,16:marmaray_standing, ,0.86
3375,16:marmaray_standing,16:marmaray_standing, ,0.81
3376,16:marmaray_standing,16:marmaray_standing, ,0.42
3377,16:marmaray_standing,16:marmaray_standing, ,0.35
3378,16:marmaray_standing,14:metroH_standing,+,0.4
3379,16:marmaray_standing,14:metroH_standing,+,0.42
3380,16:marmaray_standing,16:marmaray_standing, ,0.56
3381,16:marmaray_standing,16:marmaray_standing, ,0.55
3382,16:marmaray_standing,16:marmaray_standing, ,0.68
3383,16:marmaray_standing,16:marmaray_standing, ,0.63
3384,16:marmaray_standing,16:marmaray_standing, ,0.63
3385,16:marmaray_standing,16:marmaray_standing, ,0.72
3386,16:marmaray_standing,16:marmaray_standing, ,0.64
3387,16:marmaray_standing,16:marmaray_standing, ,0.67
3388,16:marmaray_standing,16:marmaray_standing, ,0.76
3389,16:marmaray_standing,16:marmaray_standing, ,0.82
3390,16:marmaray_standing,16:marmaray_standing, ,0.48
3391,16:marmaray_standing,16:marmaray_standing, ,0.65
3392,16:marmaray_standing,16:marmaray_standing, ,0.62
3393,16:marmaray_standing,16:marmaray_standing, ,0.73
3394,16:marmaray_standing,16:marmaray_standing, ,0.73
3395,16:marmaray_standing,16:marmaray_standing, ,0.54
3396,16:marmaray_standing,16:marmaray_standing, ,0.41
3397,16:marmaray_standing,16:marmaray_standing, ,0.52
3398,16:marmaray_standing,16:marmaray_standing, ,0.56
3399,16:marmaray_standing,16:marmaray_standing, ,0.51
3400,16:marmaray_standing,16:marmaray_standing, ,0.29
3401,16:marmaray_standing,16:marmaray_standing, ,0.34
3402,16:marmaray_standing,16:marmaray_standing, ,0.32
3403,16:marmaray_standing,16:marmaray_standing, ,0.33
3404,16:marmaray_standing,16:marmaray_standing, ,0.33
3405,16:marmaray_standing,16:marmaray_standing, ,0.27
3406,16:marmaray_standing,16:marmaray_standing, ,0.27
3407,16:marmaray_standing,16:marmaray_standing, ,0.28
3408,16:marmaray_standing,16:marmaray_standing, ,0.27
3409,16:marmaray_standing,14:metroH_standing,+,0.26
3410,16:marmaray_standing,14:metroH_standing,+,0.29
3411,16:marmaray_standing,14:metroH_standing,+,0.35
3412,16:marmaray_standing,16:marmaray_standing, ,0.26
3413,16:marmaray_standing,16:marmaray_standing, ,0.52
3414,16:marmaray_standing,16:marmaray_standing, ,0.26
3415,16:marmaray_standing,16:marmaray_standing, ,0.31
3416,16:marmaray_standing,16:marmaray_standing, ,0.47
3417,16:marmaray_standing,16:marmaray_standing, ,0.57
3418,16:marmaray_standing,16:marmaray_standing, ,0.78
3419,16:marmaray_standing,16:marmaray_standing, ,0.46
3420,16:marmaray_standing,16:marmaray_standing, ,0.45
3421,16:marmaray_standing,16:marmaray_standing, ,0.48
3422,16:marmaray_standing,16:marmaray_standing, ,0.73
3423,16:marmaray_standing,16:marmaray_standing, ,0.72
3424,16:marmaray_standing,16:marmaray_standing, ,0.7
3425,16:marmaray_standing,16:marmaray_standing, ,0.72
3426,16:marmaray_standing,16:marmaray_standing, ,0.71
3427,16:marmaray_standing,16:marmaray_standing, ,0.67
3428,16:marmaray_standing,16:marmaray_standing, ,0.79
3429,16:marmaray_standing,16:marmaray_standing, ,0.79
3430,16:marmaray_standing,16:marmaray_standing, ,0.67
3431,16:marmaray_standing,16:marmaray_standing, ,0.5
3432,16:marmaray_standing,16:marmaray_standing, ,0.62
3433,16:marmaray_standing,16:marmaray_standing, ,0.76
3434,16:marmaray_standing,16:marmaray_standing, ,0.54
3435,16:marmaray_standing,16:marmaray_standing, ,0.68
3436,16:marmaray_standing,16:marmaray_standing, ,0.7
3437,16:marmaray_standing,16:marmaray_standing, ,0.58
3438,16:marmaray_standing,16:marmaray_standing, ,0.72
3439,16:marmaray_standing,16:marmaray_standing, ,0.67
