ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.936,-6.676,-1.206,0.145,1.461,0.102,-18.8,41.1,0.5,205506,2016-08-02 15:32:54:410
-1.936,-6.676,-1.206,1.332,0.778,0.317,-18.8,41.1,0.5,205608,2016-08-02 15:32:54:512
0.803,-11.652,-0.246,1.332,0.778,0.317,-15.1,41.3,-6.1,205709,2016-08-02 15:32:54:613
0.803,-11.652,-0.246,-0.381,0.151,-0.218,-15.1,41.3,-6.1,205806,2016-08-02 15:32:54:710
0.161,-12.481,-1.834,-0.381,0.151,-0.218,-9.5,40.4,-16.7,205908,2016-08-02 15:32:54:812
0.161,-12.481,-1.834,-0.381,0.151,-0.218,-9.5,40.4,-16.7,206008,2016-08-02 15:32:54:912
0.097,-7.236,-0.45,-1.418,1.725,-1.778,-7.4,40.4,-20.3,206107,2016-08-02 15:32:55:011
0.097,-7.236,-0.45,-1.418,1.725,-1.778,-7.4,40.4,-20.3,206206,2016-08-02 15:32:55:110
-0.073,-5.242,-5.663,0.567,-0.944,0.667,-12.2,40.1,-11.8,206308,2016-08-02 15:32:55:212
-3.717,-11.115,0.514,0.567,-0.944,0.667,-12.2,40.1,-11.8,206407,2016-08-02 15:32:55:311
-3.717,-11.115,0.514,0.567,-0.944,0.667,-17.6,40.6,-0.4,206507,2016-08-02 15:32:55:411
1.93,-5.685,-1.713,1.607,-0.239,1.95,-17.6,40.6,-0.4,206607,2016-08-02 15:32:55:511
1.93,-5.685,-1.713,1.607,-0.239,1.95,-17.5,40.7,-0.2,206707,2016-08-02 15:32:55:611
-0.53,-9.191,-0.378,0.816,0.423,1.06,-17.5,40.7,-0.2,206808,2016-08-02 15:32:55:712
-0.53,-9.191,-0.378,0.816,0.423,1.06,-12.5,41.3,-10.1,206908,2016-08-02 15:32:55:812
2.531,-12.959,-3.621,-3.032,0.795,-1.301,-12.5,41.3,-10.1,207007,2016-08-02 15:32:55:911
2.531,-12.959,-3.621,-3.032,0.795,-1.301,-7.3,40.9,-20.3,207108,2016-08-02 15:32:56:012
3.65,-12.073,-2.558,-3.032,0.795,-1.301,-7.3,40.9,-20.3,207207,2016-08-02 15:32:56:111
-1.825,-0.509,-0.317,-0.753,-0.819,-1.235,-8.1,40.9,-18.8,207307,2016-08-02 15:32:56:211
-1.825,-0.509,-0.317,-0.753,-0.819,-1.235,-8.1,40.9,-18.8,207408,2016-08-02 15:32:56:312
-6.542,-9.443,1.221,-1.47,-0.433,-1.004,-13.4,40.9,-10.3,207508,2016-08-02 15:32:56:412
-6.542,-9.443,1.221,-1.47,-0.433,-1.004,-13.4,40.9,-10.3,207607,2016-08-02 15:32:56:511
6.819,-19.609,-1.475,-1.47,-0.433,-1.004,-18.1,40.3,-3.4,207709,2016-08-02 15:32:56:613
6.819,-19.609,-1.475,1.99,2.309,0.165,-18.1,40.3,-3.4,207807,2016-08-02 15:32:56:711
-0.854,-7.429,-2.379,1.99,2.309,0.165,-15.5,41.0,-6.1,207907,2016-08-02 15:32:56:811
-0.854,-7.429,-2.379,0.275,0.917,0.28,-15.5,41.0,-6.1,208007,2016-08-02 15:32:56:911
4.744,-13.169,-2.504,0.275,0.917,0.28,-11.0,41.1,-14.8,208109,2016-08-02 15:32:57:013
3.245,-13.405,-0.971,-0.695,1.303,-1.903,-11.0,41.1,-14.8,208207,2016-08-02 15:32:57:111
3.245,-13.405,-0.971,-0.695,1.303,-1.903,-10.1,40.7,-17.6,208308,2016-08-02 15:32:57:212
-1.636,0.038,-0.66,-0.695,1.303,-1.903,-10.1,40.7,-17.6,208408,2016-08-02 15:32:57:312
-1.636,0.038,-0.66,1.553,-1.205,1.078,-14.0,40.1,-10.0,208507,2016-08-02 15:32:57:411
-5.603,-11.066,3.715,1.553,-1.205,1.078,-14.0,40.1,-10.0,208608,2016-08-02 15:32:57:512
-5.603,-11.066,3.715,1.24,-0.357,1.968,-17.6,40.7,-1.2,208707,2016-08-02 15:32:57:611
-3.36,-6.59,-4.238,1.24,-0.357,1.968,-17.6,40.7,-1.2,208807,2016-08-02 15:32:57:711
-3.36,-6.59,-4.238,1.24,-0.357,1.968,-16.5,41.3,-3.1,208906,2016-08-02 15:32:57:810
-0.396,-8.025,0.406,0.318,0.462,0.208,-16.5,41.3,-3.1,209007,2016-08-02 15:32:57:911
-0.396,-8.025,0.406,0.318,0.462,0.208,-16.5,41.3,-3.1,209107,2016-08-02 15:32:58:011
1.218,-14.837,1.141,0.254,0.277,0.657,-13.5,40.9,-11.8,209208,2016-08-02 15:32:58:112
-0.722,-13.88,-0.657,0.254,0.277,0.657,-13.5,40.9,-11.8,209306,2016-08-02 15:32:58:210
-0.722,-13.88,-0.657,0.254,0.277,0.657,-10.0,39.9,-20.7,209407,2016-08-02 15:32:58:311
-1.195,-3.344,-2.115,-0.964,0.219,-0.46,-10.0,39.9,-20.7,209508,2016-08-02 15:32:58:412
-1.195,-3.344,-2.115,-0.964,0.219,-0.46,-9.2,40.9,-19.3,209608,2016-08-02 15:32:58:512
-1.429,-9.309,-4.427,0.396,-1.125,0.516,-9.2,40.9,-19.3,209707,2016-08-02 15:32:58:611
-1.429,-9.309,-4.427,0.396,-1.125,0.516,-11.6,42.0,-10.1,209807,2016-08-02 15:32:58:711
0.631,-17.758,-1.337,0.393,-0.082,-0.553,-11.6,42.0,-10.1,209908,2016-08-02 15:32:58:812
3.664,-9.898,-4.241,0.393,-0.082,-0.553,-14.9,42.3,0.3,210008,2016-08-02 15:32:58:912
3.664,-9.898,-4.241,0.393,-0.082,-0.553,-14.9,42.3,0.3,210108,2016-08-02 15:32:59:012
-0.158,-9.577,-0.343,1.19,0.479,0.384,-14.9,42.2,2.8,210208,2016-08-02 15:32:59:112
-0.158,-9.577,-0.343,1.19,0.479,0.384,-14.9,42.2,2.8,210307,2016-08-02 15:32:59:211
1.999,-11.474,-4.516,-1.518,0.236,-0.008,-12.2,42.3,-4.1,210408,2016-08-02 15:32:59:312
1.999,-11.474,-4.516,-1.518,0.236,-0.008,-12.2,42.3,-4.1,210508,2016-08-02 15:32:59:412
-0.377,-9.381,3.09,-1.068,-0.774,-1.473,-8.9,42.7,-10.8,210608,2016-08-02 15:32:59:512
-0.377,-9.381,3.09,-1.068,-0.774,-1.473,-8.9,42.7,-10.8,210708,2016-08-02 15:32:59:612
-4.423,-5.809,1.193,-1.068,-0.774,-1.473,-11.7,41.0,-6.4,210807,2016-08-02 15:32:59:711
-5.242,-14.356,3.801,-1.211,-0.85,-1.44,-11.7,41.0,-6.4,210909,2016-08-02 15:32:59:813
-5.242,-14.356,3.801,-1.211,-0.85,-1.44,-15.8,39.5,5.1,211007,2016-08-02 15:32:59:911
9.471,-19.609,-2.431,0.649,-1.054,1.781,-15.8,39.5,5.1,211108,2016-08-02 15:33:00:012
9.471,-19.609,-2.431,0.649,-1.054,1.781,-18.3,38.2,13.0,211210,2016-08-02 15:33:00:114
-0.363,-10.329,0.019,0.649,-1.054,1.781,-18.3,38.2,13.0,211308,2016-08-02 15:33:00:212
-0.363,-10.329,0.019,0.798,0.721,0.668,-15.5,40.5,9.2,211408,2016-08-02 15:33:00:312
1.817,-11.975,-2.652,0.798,0.721,0.668,-15.5,40.5,9.2,211508,2016-08-02 15:33:00:412
1.817,-11.975,-2.652,-2.443,-0.794,-0.889,-12.5,43.4,1.9,211608,2016-08-02 15:33:00:512
0.404,-10.175,2.275,-2.443,-0.794,-0.889,-12.5,43.4,1.9,211708,2016-08-02 15:33:00:612
0.404,-10.175,2.275,-2.443,-0.794,-0.889,-14.2,42.8,2.3,211808,2016-08-02 15:33:00:712
-2.923,-3.04,0.624,0.143,-2.442,-0.043,-14.2,42.8,2.3,211908,2016-08-02 15:33:00:812
-6.032,-11.585,-1.547,0.143,-2.442,-0.043,-17.2,38.6,12.1,212009,2016-08-02 15:33:00:913
-6.032,-11.585,-1.547,-0.525,-0.811,0.357,-17.2,38.6,12.1,212109,2016-08-02 15:33:01:013
3.044,-19.55,3.333,-0.525,-0.811,0.357,-18.8,34.7,20.9,212208,2016-08-02 15:33:01:112
3.044,-19.55,3.333,0.871,1.462,-0.032,-18.8,34.7,20.9,212306,2016-08-02 15:33:01:210
-0.998,-8.578,-2.044,0.871,1.462,-0.032,-16.0,37.3,18.2,212410,2016-08-02 15:33:01:314
-0.998,-8.578,-2.044,0.871,1.462,-0.032,-16.0,37.3,18.2,212509,2016-08-02 15:33:01:413
3.198,-12.1,1.03,-0.343,0.593,0.348,-12.6,41.5,10.0,212609,2016-08-02 15:33:01:513
-5.358,-14.656,0.22,-0.343,0.593,0.348,-12.6,41.5,10.0,212710,2016-08-02 15:33:01:614
-5.358,-14.656,0.22,-1.295,1.677,-1.016,-11.7,43.6,5.5,212808,2016-08-02 15:33:01:712
-2.833,-1.895,0.731,-1.295,1.677,-1.016,-11.7,43.6,5.5,212908,2016-08-02 15:33:01:812
-2.833,-1.895,0.731,1.177,-1.072,0.575,-14.0,39.5,11.5,213011,2016-08-02 15:33:01:915
3.013,-9.035,-7.043,1.177,-1.072,0.575,-14.0,39.5,11.5,213107,2016-08-02 15:33:02:011
3.013,-9.035,-7.043,1.177,-1.072,0.575,-16.7,35.2,21.4,213208,2016-08-02 15:33:02:112
-3.201,-12.856,10.077,-0.25,0.111,0.504,-16.7,35.2,21.4,213310,2016-08-02 15:33:02:214
-3.201,-12.856,10.077,-0.25,0.111,0.504,-13.9,34.8,25.0,213408,2016-08-02 15:33:02:312
-4.237,-7.803,-5.247,0.436,1.089,0.75,-13.9,34.8,25.0,213508,2016-08-02 15:33:02:412
-1.447,-12.118,-4.161,0.436,1.089,0.75,-10.7,39.8,19.6,213612,2016-08-02 15:33:02:516
-1.447,-12.118,-4.161,0.436,1.089,0.75,-10.7,39.8,19.6,213709,2016-08-02 15:33:02:613
-7.957,-19.609,4.591,-2.524,0.108,-1.353,-8.7,43.6,10.0,213806,2016-08-02 15:33:02:710
-7.957,-19.609,4.591,-2.524,0.108,-1.353,-8.7,43.6,10.0,213911,2016-08-02 15:33:02:815
-0.511,-4.003,1.919,-1.9,1.416,-1.784,-11.4,43.0,8.3,214010,2016-08-02 15:33:02:914
-0.511,-4.003,1.919,-1.9,1.416,-1.784,-11.4,43.0,8.3,214108,2016-08-02 15:33:03:012
3.859,-18.718,-9.507,-0.772,-1.176,-0.418,-13.5,36.7,17.8,214211,2016-08-02 15:33:03:115
3.859,-18.718,-9.507,-0.772,-1.176,-0.418,-13.5,36.7,17.8,214307,2016-08-02 15:33:03:211
-0.051,-5.284,3.01,-0.772,-1.176,-0.418,-13.5,36.7,17.8,214407,2016-08-02 15:33:03:311
2.774,-6.916,-6.359,1.457,0.587,2.367,-13.4,30.7,27.4,214512,2016-08-02 15:33:03:416
2.774,-6.916,-6.359,1.457,0.587,2.367,-13.4,30.7,27.4,214608,2016-08-02 15:33:03:512
0.496,-8.029,0.736,0.971,1.336,0.999,-10.2,33.1,27.4,214708,2016-08-02 15:33:03:612
0.496,-8.029,0.736,0.971,1.336,0.999,-10.2,33.1,27.4,214811,2016-08-02 15:33:03:715
1.543,-12.735,-3.209,0.971,1.336,0.999,-7.8,39.9,17.2,214908,2016-08-02 15:33:03:812
1.543,-12.735,-3.209,-3.568,0.33,-1.6,-7.8,39.9,17.2,215008,2016-08-02 15:33:03:912
-1.607,-11.101,-2.843,-3.568,0.33,-1.6,-6.8,44.5,9.9,215106,2016-08-02 15:33:04:010
-1.607,-11.101,-2.843,-1.572,-1.676,-0.594,-6.8,44.5,9.9,215208,2016-08-02 15:33:04:112
-1.523,-2.228,-0.64,-1.572,-1.676,-0.594,-9.2,40.7,13.4,215308,2016-08-02 15:33:04:212
-1.523,-2.228,-0.64,-1.572,-1.676,-0.594,-9.2,40.7,13.4,215407,2016-08-02 15:33:04:311
-5.848,-19.609,-2.537,-0.08,-0.486,0.861,-11.5,34.3,24.4,215506,2016-08-02 15:33:04:410
4.667,-14.958,-4.669,-0.08,-0.486,0.861,-11.5,34.3,24.4,215608,2016-08-02 15:33:04:512
4.667,-14.958,-4.669,0.893,3.92,0.545,-11.5,31.3,29.3,215712,2016-08-02 15:33:04:616
0.151,-8.914,-1.438,0.893,3.92,0.545,-11.5,31.3,29.3,215808,2016-08-02 15:33:04:712
0.151,-8.914,-1.438,0.666,-0.136,-0.038,-9.0,36.5,23.5,215909,2016-08-02 15:33:04:813
3.629,-13.591,0.025,0.666,-0.136,-0.038,-9.0,36.5,23.5,216008,2016-08-02 15:33:04:912
3.629,-13.591,0.025,0.666,-0.136,-0.038,-7.3,42.5,13.7,216108,2016-08-02 15:33:05:012
0.506,-11.454,-0.428,-1.73,-0.722,-0.76,-7.3,42.5,13.7,216208,2016-08-02 15:33:05:112
-2.747,-1.851,0.958,-1.73,-0.722,-0.76,-7.0,43.9,11.6,216308,2016-08-02 15:33:05:212
-2.747,-1.851,0.958,0.899,-2.016,0.411,-7.0,43.9,11.6,216407,2016-08-02 15:33:05:311
-1.965,-7.248,-3.445,0.899,-2.016,0.411,-9.7,36.8,19.9,216508,2016-08-02 15:33:05:412
-1.965,-7.248,-3.445,0.899,-2.016,0.411,-9.7,36.8,19.9,216606,2016-08-02 15:33:05:510
2.893,-10.197,2.493,0.075,1.629,0.547,-11.2,31.4,28.9,216708,2016-08-02 15:33:05:612
2.893,-10.197,2.493,0.075,1.629,0.547,-11.2,31.4,28.9,216809,2016-08-02 15:33:05:713
-2.362,-9.469,0.626,1.275,0.206,0.564,-9.8,33.1,27.5,216908,2016-08-02 15:33:05:812
-2.362,-9.469,0.626,1.275,0.206,0.564,-9.8,33.1,27.5,217008,2016-08-02 15:33:05:912
1.402,-13.92,-0.88,-1.744,0.484,-0.882,-7.9,40.0,17.5,217108,2016-08-02 15:33:06:012
1.402,-13.92,-0.88,-1.744,0.484,-0.882,-7.9,40.0,17.5,217206,2016-08-02 15:33:06:110
-5.573,-15.333,-0.432,-1.744,0.484,-0.882,-7.5,44.4,10.2,217308,2016-08-02 15:33:06:212
-2.142,-2.918,1.263,-1.96,1.281,-2.016,-7.5,44.4,10.2,217408,2016-08-02 15:33:06:312
-2.142,-2.918,1.263,-1.96,1.281,-2.016,-9.6,38.8,16.6,217508,2016-08-02 15:33:06:412
3.115,-12.652,-7.95,0.0,-0.411,0.074,-9.6,38.8,16.6,217608,2016-08-02 15:33:06:512
3.115,-12.652,-7.95,0.0,-0.411,0.074,-11.2,28.8,29.1,217708,2016-08-02 15:33:06:612
2.738,-16.682,-4.137,0.0,-0.411,0.074,-11.2,28.8,29.1,217808,2016-08-02 15:33:06:712
2.738,-16.682,-4.137,0.965,4.199,2.133,-11.0,26.8,32.2,217908,2016-08-02 15:33:06:812
-3.018,-8.56,-1.829,0.965,4.199,2.133,-11.0,26.8,32.2,218008,2016-08-02 15:33:06:912
-3.018,-8.56,-1.829,0.571,0.795,1.067,-7.9,34.6,24.0,218107,2016-08-02 15:33:07:011
0.811,-14.9,0.574,0.571,0.795,1.067,-7.9,34.6,24.0,218208,2016-08-02 15:33:07:112
-6.05,-13.675,1.675,-2.413,-0.198,-0.786,-6.2,43.6,13.4,218308,2016-08-02 15:33:07:212
-6.05,-13.675,1.675,-2.413,-0.198,-0.786,-6.2,43.6,13.4,218408,2016-08-02 15:33:07:312
-0.731,-2.807,-0.473,-2.413,-0.198,-0.786,-7.4,42.2,14.7,218507,2016-08-02 15:33:07:411
-0.731,-2.807,-0.473,-1.341,-1.396,-0.288,-7.4,42.2,14.7,218609,2016-08-02 15:33:07:513
4.654,-12.89,-10.358,-1.341,-1.396,-0.288,-10.3,34.2,24.3,218706,2016-08-02 15:33:07:610
4.654,-12.89,-10.358,0.351,-0.668,1.121,-10.3,34.2,24.3,218808,2016-08-02 15:33:07:712
0.089,-5.399,7.621,0.351,-0.668,1.121,-11.9,28.7,31.4,218907,2016-08-02 15:33:07:811
0.089,-5.399,7.621,0.351,-0.668,1.121,-11.9,28.7,31.4,219008,2016-08-02 15:33:07:912
-0.317,-6.401,2.181,1.243,0.028,0.341,-10.0,32.2,27.6,219108,2016-08-02 15:33:08:012
5.38,-12.559,-0.226,1.243,0.028,0.341,-10.0,32.2,27.6,219208,2016-08-02 15:33:08:112
5.38,-12.559,-0.226,0.142,0.438,-0.249,-10.0,32.2,27.6,219308,2016-08-02 15:33:08:212
-3.376,-16.847,0.678,0.142,0.438,-0.249,-8.0,40.5,16.1,219408,2016-08-02 15:33:08:312
-3.376,-16.847,0.678,-1.319,-0.034,-1.363,-8.0,40.5,16.1,219508,2016-08-02 15:33:08:412
0.379,-6.45,-2.54,-1.319,-0.034,-1.363,-7.0,44.2,10.7,219609,2016-08-02 15:33:08:513
0.379,-6.45,-2.54,-1.319,-0.034,-1.363,-7.0,44.2,10.7,219709,2016-08-02 15:33:08:613
4.159,-14.773,-11.013,-0.24,-1.722,-0.179,-10.2,39.5,15.7,219807,2016-08-02 15:33:08:711
4.159,-14.773,-11.013,-0.24,-1.722,-0.179,-10.2,39.5,15.7,219908,2016-08-02 15:33:08:812
-0.104,-7.284,4.76,2.551,2.394,1.02,-12.5,31.7,27.2,220009,2016-08-02 15:33:08:913
1.589,-7.83,1.358,2.551,2.394,1.02,-12.5,31.7,27.2,220109,2016-08-02 15:33:09:013
1.589,-7.83,1.358,2.551,2.394,1.02,-13.3,30.4,28.8,220209,2016-08-02 15:33:09:113
1.15,-9.836,1.04,1.305,0.971,0.448,-13.3,30.4,28.8,220306,2016-08-02 15:33:09:210
1.15,-9.836,1.04,1.305,0.971,0.448,-10.7,36.6,21.7,220408,2016-08-02 15:33:09:312
1.006,-13.734,-4.759,-1.611,0.305,-0.912,-10.7,36.6,21.7,220508,2016-08-02 15:33:09:412
1.006,-13.734,-4.759,-1.611,0.305,-0.912,-9.3,43.8,10.6,220607,2016-08-02 15:33:09:511
-2.791,-6.946,-1.78,-2.137,1.409,-1.61,-9.3,43.8,10.6,220708,2016-08-02 15:33:09:612
-2.791,-6.946,-1.78,-2.137,1.409,-1.61,-9.2,43.3,10.9,220808,2016-08-02 15:33:09:712
0.537,-6.65,-5.264,-2.137,1.409,-1.61,-9.2,43.3,10.9,220908,2016-08-02 15:33:09:812
-7.135,-16.567,-6.519,0.698,-1.409,0.169,-11.6,35.5,20.3,221008,2016-08-02 15:33:09:912
-7.135,-16.567,-6.519,0.698,-1.409,0.169,-11.6,35.5,20.3,221108,2016-08-02 15:33:10:012
3.971,-8.077,-6.209,1.186,3.965,2.357,-12.2,29.2,29.3,221208,2016-08-02 15:33:10:112
3.971,-8.077,-6.209,1.186,3.965,2.357,-12.2,29.2,29.3,221307,2016-08-02 15:33:10:211
-1.93,-10.088,1.397,1.186,3.965,2.357,-11.1,32.1,26.5,221408,2016-08-02 15:33:10:312
-1.93,-10.088,1.397,1.118,1.07,0.986,-11.1,32.1,26.5,221509,2016-08-02 15:33:10:413
2.349,-14.593,-0.142,1.118,1.07,0.986,-8.5,40.6,15.8,221608,2016-08-02 15:33:10:512
2.349,-14.593,-0.142,-2.629,-1.104,-1.179,-8.5,40.6,15.8,221708,2016-08-02 15:33:10:612
-3.868,-10.879,-0.143,-2.629,-1.104,-1.179,-6.6,44.9,10.1,221809,2016-08-02 15:33:10:713
-2.039,-3.704,1.471,-1.303,-1.414,-0.432,-6.6,44.9,10.1,221908,2016-08-02 15:33:10:812
-2.039,-3.704,1.471,-1.303,-1.414,-0.432,-7.7,41.5,15.1,222008,2016-08-02 15:33:10:912
0.861,-9.716,-5.234,-1.303,-1.414,-0.432,-7.7,41.5,15.1,222108,2016-08-02 15:33:11:012
0.861,-9.716,-5.234,0.103,-0.938,0.202,-10.0,35.4,24.8,222208,2016-08-02 15:33:11:112
-2.075,-3.555,-0.019,0.103,-0.938,0.202,-10.0,35.4,24.8,222306,2016-08-02 15:33:11:210
-2.075,-3.555,-0.019,2.208,1.308,0.308,-9.8,34.0,28.0,222408,2016-08-02 15:33:11:312
-3.802,-7.16,0.257,2.208,1.308,0.308,-9.8,34.0,28.0,222509,2016-08-02 15:33:11:413
-3.802,-7.16,0.257,2.208,1.308,0.308,-8.2,38.7,21.7,222609,2016-08-02 15:33:11:513
3.079,-13.437,-1.522,0.454,1.185,0.487,-8.2,38.7,21.7,222709,2016-08-02 15:33:11:613
-6.919,-15.35,3.336,0.454,1.185,0.487,-6.6,44.2,12.2,222808,2016-08-02 15:33:11:712
-6.919,-15.35,3.336,-2.848,0.583,-0.746,-6.6,44.2,12.2,222906,2016-08-02 15:33:11:810
-1.015,-3.421,0.852,-2.848,0.583,-0.746,-8.5,43.6,11.8,223008,2016-08-02 15:33:11:912
-1.015,-3.421,0.852,0.787,-1.175,0.381,-8.5,43.6,11.8,223108,2016-08-02 15:33:12:012
0.974,-19.188,-9.838,0.787,-1.175,0.381,-11.0,36.9,20.2,223208,2016-08-02 15:33:12:112
0.974,-19.188,-9.838,0.787,-1.175,0.381,-11.0,36.9,20.2,223308,2016-08-02 15:33:12:212
-1.402,-6.712,4.031,1.637,0.978,0.83,-12.9,31.9,28.9,223408,2016-08-02 15:33:12:312
-1.402,-6.712,4.031,1.637,0.978,0.83,-12.9,31.9,28.9,223509,2016-08-02 15:33:12:413
-5.655,-8.935,-4.192,0.703,0.825,0.63,-10.0,35.3,25.0,223608,2016-08-02 15:33:12:512
0.899,-10.49,-2.015,0.703,0.825,0.63,-10.0,35.3,25.0,223706,2016-08-02 15:33:12:610
0.899,-10.49,-2.015,0.703,0.825,0.63,-8.0,41.9,15.6,223807,2016-08-02 15:33:12:711
0.515,-14.469,-1.013,-0.731,-0.005,0.053,-8.0,41.9,15.6,223907,2016-08-02 15:33:12:811
0.515,-14.469,-1.013,-0.731,-0.005,0.053,-6.8,45.1,9.7,224007,2016-08-02 15:33:12:911
-3.01,-8.874,-2.192,-1.493,-0.549,-1.871,-6.8,45.1,9.7,224108,2016-08-02 15:33:13:012
-3.01,-8.874,-2.192,-1.493,-0.549,-1.871,-6.8,45.1,9.7,224208,2016-08-02 15:33:13:112
-0.145,-5.311,-4.918,0.912,-0.633,-0.12,-9.0,40.9,15.3,224307,2016-08-02 15:33:13:211
-0.145,-5.311,-4.918,0.912,-0.633,-0.12,-9.0,40.9,15.3,224407,2016-08-02 15:33:13:311
-11.514,-17.688,0.581,0.912,-0.633,-0.12,-10.2,32.8,27.3,224506,2016-08-02 15:33:13:410
5.087,-19.609,3.809,1.385,1.962,0.779,-10.2,32.8,27.3,224607,2016-08-02 15:33:13:511
5.087,-19.609,3.809,1.385,1.962,0.779,-9.7,30.8,31.1,224708,2016-08-02 15:33:13:612
3.298,-8.232,1.692,0.679,1.257,0.954,-9.7,30.8,31.1,224808,2016-08-02 15:33:13:712
3.298,-8.232,1.692,0.679,1.257,0.954,-7.4,36.3,24.5,224907,2016-08-02 15:33:13:811
1.009,-14.285,-3.309,0.679,1.257,0.954,-7.4,36.3,24.5,225008,2016-08-02 15:33:13:912
1.009,-14.285,-3.309,-2.75,-0.529,-1.578,-6.8,42.7,14.8,225107,2016-08-02 15:33:14:011
-2.22,-12.28,-2.439,-2.75,-0.529,-1.578,-6.8,42.7,14.8,225206,2016-08-02 15:33:14:110
-2.22,-12.28,-2.439,-2.023,-0.363,-1.093,-8.3,43.4,13.1,225307,2016-08-02 15:33:14:211
0.055,-0.906,-0.978,-2.023,-0.363,-1.093,-8.3,43.4,13.1,225406,2016-08-02 15:33:14:310
-7.911,-17.141,-0.019,0.21,-0.929,0.784,-11.7,37.2,20.2,225507,2016-08-02 15:33:14:411
-7.911,-17.141,-0.019,0.21,-0.929,0.784,-11.7,37.2,20.2,225608,2016-08-02 15:33:14:512
2.579,-13.106,-2.418,0.21,-0.929,0.784,-12.4,31.9,28.4,225707,2016-08-02 15:33:14:611
2.579,-13.106,-2.418,1.765,1.752,0.356,-12.4,31.9,28.4,225807,2016-08-02 15:33:14:711
0.432,-8.877,1.019,1.765,1.752,0.356,-10.4,34.2,25.8,225906,2016-08-02 15:33:14:810
0.432,-8.877,1.019,0.676,0.128,0.153,-10.4,34.2,25.8,226008,2016-08-02 15:33:14:912
3.587,-13.83,2.069,0.676,0.128,0.153,-9.7,40.9,15.1,226107,2016-08-02 15:33:15:011
3.587,-13.83,2.069,0.676,0.128,0.153,-9.7,40.9,15.1,226209,2016-08-02 15:33:15:113
1.672,-15.32,0.839,-2.0,-0.076,-1.145,-9.0,44.5,8.7,226308,2016-08-02 15:33:15:212
-1.652,-3.12,0.377,-2.0,-0.076,-1.145,-9.0,44.5,8.7,226407,2016-08-02 15:33:15:311
-1.652,-3.12,0.377,0.052,-1.96,0.301,-11.2,40.9,13.1,226508,2016-08-02 15:33:15:412
-5.928,-16.334,-4.919,0.052,-1.96,0.301,-11.2,40.9,13.1,226608,2016-08-02 15:33:15:512
-5.928,-16.334,-4.919,1.941,0.996,1.167,-12.6,33.9,24.5,226706,2016-08-02 15:33:15:610
5.343,-15.748,-2.398,1.941,0.996,1.167,-12.6,33.9,24.5,226808,2016-08-02 15:33:15:712
5.343,-15.748,-2.398,1.941,0.996,1.167,-13.0,32.0,27.8,226907,2016-08-02 15:33:15:811
-1.232,-8.663,0.106,1.0,0.515,0.688,-13.0,32.0,27.8,227007,2016-08-02 15:33:15:911
-1.232,-8.663,0.106,1.0,0.515,0.688,-10.0,37.1,21.0,227107,2016-08-02 15:33:16:011
-0.274,-12.182,0.438,-0.801,0.32,-0.101,-10.0,37.1,21.0,227206,2016-08-02 15:33:16:110
-5.756,-13.95,0.92,-0.801,0.32,-0.101,-7.7,43.5,9.9,227307,2016-08-02 15:33:16:211
-5.756,-13.95,0.92,-0.801,0.32,-0.101,-7.7,43.5,9.9,227407,2016-08-02 15:33:16:311
-1.261,-3.132,2.149,-1.401,0.687,-1.974,-8.3,44.4,8.8,227508,2016-08-02 15:33:16:412
-1.261,-3.132,2.149,-1.401,0.687,-1.974,-8.3,44.4,8.8,227607,2016-08-02 15:33:16:511
2.999,-16.156,-9.121,1.419,-0.52,0.493,-11.1,37.2,19.0,227706,2016-08-02 15:33:16:610
2.999,-16.156,-9.121,1.419,-0.52,0.493,-11.1,37.2,19.0,227808,2016-08-02 15:33:16:712
1.202,-11.028,5.744,1.436,0.643,0.96,-12.4,31.6,28.5,227906,2016-08-02 15:33:16:810
1.202,-11.028,5.744,1.436,0.643,0.96,-12.4,31.6,28.5,228008,2016-08-02 15:33:16:912
-2.161,-6.184,-3.986,1.436,0.643,0.96,-10.7,32.8,27.1,228108,2016-08-02 15:33:17:012
3.071,-12.088,-0.208,0.288,-0.352,1.452,-10.7,32.8,27.1,228207,2016-08-02 15:33:17:111
3.071,-12.088,-0.208,0.288,-0.352,1.452,-8.5,39.7,17.0,228308,2016-08-02 15:33:17:212
-5.264,-16.364,-3.507,-2.658,-0.131,-1.443,-8.5,39.7,17.0,228406,2016-08-02 15:33:17:310
-5.264,-16.364,-3.507,-2.658,-0.131,-1.443,-7.1,44.6,8.3,228507,2016-08-02 15:33:17:411
-0.07,-7.655,-1.238,-2.658,-0.131,-1.443,-7.1,44.6,8.3,228608,2016-08-02 15:33:17:512
-0.07,-7.655,-1.238,-2.254,0.147,-1.676,-9.2,41.3,12.2,228706,2016-08-02 15:33:17:610
-0.983,-4.073,-4.071,-2.254,0.147,-1.676,-9.2,41.3,12.2,228807,2016-08-02 15:33:17:711
-0.983,-4.073,-4.071,0.365,-0.966,-0.304,-12.2,33.3,23.9,228908,2016-08-02 15:33:17:812
